"Assignment","Reference","Business Area","Posting key","Customer","Branch","Reason code","Text","Document Number","Clrng doc.","Company Code","Profit Center","G/L","User Name","Document Type","Payt Terms","Fiscal Year","Cred.Contr.Area","Doc.Header Text","Document Date","Net due date","Amt in loc.cur.","Clearing","Curr.cash disc.","Discount amount","Local Currency","Entered on","Currency","Amount in DC","Posting Date","Payment date","Disc. Percent 1","Days 1","Days 2","Line item"
"11055456","11055456","BP40","11","0000007020","0000102388","","4193/41613565       /41613565    /GB91403/40-89806","2700016966","","1100","0000000140","0003000010","BATCH_USER","YV","1059","2010","IP01","","04/29/2010","05/30/2010","-18497.92","00/00/0000","0.00","0.00","USD","04/30/2010","USD","-18497.92","04/29/2010","05/29/2010","1.000","30","31","001"
"90991674","90991674","BP43","11","0000007020","0000122585","","BD/0901/00004008/                    /0060079630","2700024203","","1100","0000000143","0003000010","PARENW","RV","1059","2011","IP01","","06/22/2011","06/27/2011","-426.72","00/00/0000","0.00","0.00","USD","06/27/2011","USD","-426.72","06/22/2011","06/27/2011","1.000","30","31","001"
"90994230","90994230","BP40","01","0000007020","0000401768","","BD/0901/00103122/753515              /0080961194","2700025695","","1100","0000000140","0003000010","WILKIS","RV","1059","2011","IP01","B/L0080961194","07/07/2011","08/08/2011","8022.59","00/00/0000","0.00","0.00","USD","07/08/2011","USD","8022.59","07/07/2011","08/07/2011","1.000","30","31","001"
"90999768","90999768","BP41","01","0000007020","0000401864","","BD/0901/00103122/23009005            /0080963367","2700029340","","1100","0000000141","0003000010","MBOWMA1","RV","1059","2011","IP01","B/L0080963367","08/04/2011","09/04/2011","44249.43","00/00/0000","0.00","0.00","USD","08/04/2011","USD","44249.43","08/04/2011","09/03/2011","1.000","30","31","001"
"91000033","91000033","BP41","01","0000007020","0000018599","","BD/0901/00103122/22607955            /0080964742","2700029483","","1100","0000000141","0003000010","MBOWMA1","RV","1059","2011","IP01","B/L0080964742","08/05/2011","09/05/2011","2054.94","00/00/0000","0.00","0.00","USD","08/05/2011","USD","2054.94","08/05/2011","09/04/2011","1.000","30","31","001"
"91000033","T-W 551750","BP40","06","0000007020","","1BH","Miscellaneous","2700032445","","1100","0000000140","0003000010","WOODSA","DZ","","2011","IP01","","08/17/2011","08/17/2011","30.42","00/00/0000","0.00","0.00","USD","08/29/2011","USD","30.42","08/29/2011","08/17/2011","0.000","0","0","002"
"91004983","91004983","BP43","01","0000007020","0000014912","","BD/0901/00000000/JMB081811           /0080969551","2700032657","","1100","0000000143","0003000010","YOKIEM","RV","1059","2011","IP01","B/L0080969551","08/29/2011","09/30/2011","1106.28","00/00/0000","0.00","0.00","USD","08/30/2011","USD","1106.28","08/29/2011","09/29/2011","1.000","30","31","001"
"91007128","91007128","BP43","01","0000007020","0000012732","","BD/0901/00000000/143A60959           /0070045283","2700033905","","1100","0000000143","0003000010","YOKIEM","RV","0021","2011","IP01","","09/08/2011","10/08/2011","212.00","00/00/0000","0.00","0.00","USD","09/08/2011","USD","212.00","09/08/2011","10/08/2011","0.000","30","0","001"
"91007144","91007144","BP43","01","0000007020","0000012732","","BD/0901/00000000/2143A60784          /0070045296","2700033920","","1100","0000000143","0003000010","YOKIEM","RV","0021","2011","IP01","","09/08/2011","10/08/2011","746.24","00/00/0000","0.00","0.00","USD","09/08/2011","USD","746.24","09/08/2011","10/08/2011","0.000","30","0","001"
"91007741","91007741","BP41","11","0000007020","0000401864","","BD/0901/00071420/56312               /0060080888","2700034305","","1100","0000000141","0003000010","SGRELL","RV","1059","2011","IP01","","09/09/2011","09/12/2011","-41.71","00/00/0000","0.00","0.00","USD","09/12/2011","USD","-41.71","09/09/2011","09/12/2011","1.000","30","31","001"
"91008712","91008712","BP40","01","0000007020","0000102388","","BD/0901/00103122/41628252            /0080973148","2700034892","","1100","0000000140","0003000010","WILKIS","RV","1059","2011","IP01","B/L0080973148","09/14/2011","10/16/2011","53441.36","00/00/0000","0.00","0.00","USD","09/15/2011","USD","53441.36","09/14/2011","10/15/2011","1.000","30","31","001"
"91010400","91010400","BP40","01","0000007020","0000102388","","BD/0901/00103122/41628359            /0080974621","2700035908","","1100","0000000140","0003000010","WILKIS","RV","1059","2011","IP01","B/L0080974621","09/21/2011","10/23/2011","21601.51","00/00/0000","0.00","0.00","USD","09/22/2011","USD","21601.51","09/21/2011","10/22/2011","1.000","30","31","001"
"91011047","91011047","BP40","01","0000007020","0000149148","","BD/0901/00103122/907069              /0080974934","2700036269","","1100","0000000140","0003000010","PROTSV","RV","1059","2011","IP01","B/L0080974934","09/23/2011","10/27/2011","52139.09","00/00/0000","0.00","0.00","USD","09/26/2011","USD","52139.09","09/23/2011","10/26/2011","1.000","30","31","001"
"91011048","91011048","BP40","01","0000007020","0000102388","","BD/0901/00103122/41628048            /0080974941","2700036270","","1100","0000000140","0003000010","PROTSV","RV","1059","2011","IP01","B/L0080974941","09/23/2011","10/27/2011","54153.20","00/00/0000","0.00","0.00","USD","09/26/2011","USD","54153.20","09/23/2011","10/26/2011","1.000","30","31","001"
"91011962","91011962","BP43","01","0000007020","0000012732","","BD/0901/00000000/0143A61452          /0070045595","2700036807","","1100","0000000143","0003000010","YOKIEM","RV","0021","2011","IP01","","09/28/2011","10/29/2011","116.00","00/00/0000","0.00","0.00","USD","09/29/2011","USD","116.00","09/28/2011","10/29/2011","0.000","30","0","001"
"91013900","91013900","BP43","01","0000007020","0000018388","","BD/0901/00103122/26524               /0080976104","2700037884","","1100","0000000143","0003000010","YOKIEM","RV","1059","2011","IP01","B/L2000041287","10/06/2011","11/07/2011","25327.73","00/00/0000","0.00","0.00","USD","10/07/2011","USD","25327.73","10/06/2011","11/06/2011","1.000","30","31","001"
"91010400","FC1005","BP40","06","0000007020","","1BH","Miscellaneous","2700038278","","1100","0000000140","0003000010","WOODSA","DZ","","2011","IP01","0000429600006","10/05/2011","10/05/2011","211.04","00/00/0000","0.00","0.00","USD","10/11/2011","USD","211.04","10/05/2011","10/05/2011","0.000","0","0","004"
"91014532","91014532","BP43","01","0000007020","0000012732","","BD/0901/00000000/2143A61452morningsta/0070045671","2700038338","","1100","0000000143","0003000010","YOKIEM","RV","0021","2011","IP01","","10/10/2011","11/10/2011","287.81","00/00/0000","0.00","0.00","USD","10/11/2011","USD","287.81","10/10/2011","11/10/2011","0.000","30","0","001"
"91014860","91014860","BP40","01","0000007020","0000401768","","BD/0901/00000000/                    /0070045692","2700038540","","1100","0000000140","0003000010","WILKIS","RV","0021","2011","IP01","","10/12/2011","11/11/2011","467.60","00/00/0000","0.00","0.00","USD","10/12/2011","USD","467.60","10/12/2011","11/11/2011","0.000","30","0","001"
"91014861","91014861","BP40","01","0000007020","0000102388","","BD/0901/00000000/                    /0070045693","2700038541","","1100","0000000140","0003000010","WILKIS","RV","0021","2011","IP01","","10/12/2011","11/11/2011","477.00","00/00/0000","0.00","0.00","USD","10/12/2011","USD","477.00","10/12/2011","11/11/2011","0.000","30","0","001"
"91014864","91014864","BP40","01","0000007020","0000701789","","BD/0901/00000000/                    /0070045696","2700038544","","1100","0000000140","0003000010","WILKIS","RV","0021","2011","IP01","","10/12/2011","11/11/2011","715.50","00/00/0000","0.00","0.00","USD","10/12/2011","USD","715.50","10/12/2011","11/11/2011","0.000","30","0","001"
"91014865","91014865","BP40","01","0000007020","0000102388","","BD/0901/00000000/                    /0070045698","2700038545","","1100","0000000140","0003000010","WILKIS","RV","0021","2011","IP01","","10/12/2011","11/11/2011","477.00","00/00/0000","0.00","0.00","USD","10/12/2011","USD","477.00","10/12/2011","11/11/2011","0.000","30","0","001"
"91014866","91014866","BP40","01","0000007020","0000149148","","BD/0901/00000000/                    /0070045699","2700038546","","1100","0000000140","0003000010","WILKIS","RV","0021","2011","IP01","","10/12/2011","11/11/2011","477.00","00/00/0000","0.00","0.00","USD","10/12/2011","USD","477.00","10/12/2011","11/11/2011","0.000","30","0","001"
"91015146","91015146","BP43","01","0000007020","0000012732","","BD/0901/00000000/0143A610433         /0070045718","2700038749","","1100","0000000143","0003000010","YOKIEM","RV","0021","2011","IP01","","10/12/2011","11/12/2011","116.00","00/00/0000","0.00","0.00","USD","10/13/2011","USD","116.00","10/12/2011","11/12/2011","0.000","30","0","001"
"91016173","91016173","BP40","01","0000007020","0000149148","","BD/0901/00103122/908010              /0080979955","2700039374","","1100","0000000140","0003000010","WILKIS","RV","1059","2011","IP01","B/L0080979955","10/13/2011","11/18/2011","8572.60","00/00/0000","0.00","0.00","USD","10/18/2011","USD","8572.60","10/13/2011","11/17/2011","1.000","30","31","001"
"91016178","91016178","BP40","01","0000007020","0000102388","","BD/0901/00103122/41629232            /0080979580","2700039380","","1100","0000000140","0003000010","WILKIS","RV","1059","2011","IP01","B/L0080979580","10/17/2011","11/18/2011","12289.53","00/00/0000","0.00","0.00","USD","10/18/2011","USD","12289.53","10/17/2011","11/17/2011","1.000","30","31","001"
"91016180","91016180","BP40","01","0000007020","0000012705","","BD/0901/00103985/29922               /0080979340","2700039384","","1100","0000000140","0003000010","WILKIS","RV","1059","2011","IP01","B/L0080979340","10/17/2011","11/18/2011","46942.97","00/00/0000","0.00","0.00","USD","10/18/2011","USD","46942.97","10/17/2011","11/17/2011","1.000","30","31","001"
"91016187","91016187","BP40","01","0000007020","0000102388","","BD/0901/00103122/41629799            /0080979579","2700039397","","1100","0000000140","0003000010","WILKIS","RV","1059","2011","IP01","B/L0080979579","10/17/2011","11/18/2011","20482.56","00/00/0000","0.00","0.00","USD","10/18/2011","USD","20482.56","10/17/2011","11/17/2011","1.000","30","31","001"
"91016536","91016536","BP40","01","0000007020","0000401768","","BD/0901/00103122/907548              /0080979998","2700039575","","1100","0000000140","0003000010","WILKIS","RV","1059","2011","IP01","B/L0080979998","10/18/2011","11/19/2011","52541.43","00/00/0000","0.00","0.00","USD","10/19/2011","USD","52541.43","10/18/2011","11/18/2011","1.000","30","31","001"
"91016546","91016546","BP40","01","0000007020","0000401768","","BD/0901/00103122/908100              /0080980421","2700039580","","1100","0000000140","0003000010","WILKIS","RV","1059","2011","IP01","B/L0080980421","10/18/2011","11/19/2011","22562.94","00/00/0000","0.00","0.00","USD","10/19/2011","USD","22562.94","10/18/2011","11/18/2011","1.000","30","31","001"
"91017000","91017000","BP40","01","0000007020","0000102388","","BD/0901/00103122/41629234            /0080980498","2700039918","","1100","0000000140","0003000010","WILKIS","RV","1059","2011","IP01","B/L0080980498","10/20/2011","11/21/2011","6144.77","00/00/0000","0.00","0.00","USD","10/21/2011","USD","6144.77","10/20/2011","11/20/2011","1.000","30","31","001"
"91018805","91018805","BP43","01","0000007020","0000014912","","BD/0901/00000000/6000023203          /0080982239","2700040843","","1100","0000000143","0003000010","YOKIEM","RV","1059","2011","IP01","B/L2000041376","10/28/2011","12/01/2011","3132.71","00/00/0000","0.00","0.00","USD","10/31/2011","USD","3132.71","10/28/2011","11/30/2011","1.000","30","31","001"
"91021375","91021375","BP40","11","0000007020","0000084631","","BD/0901/00004008/                    /0060081517","2700042379","","1100","0000000140","0003000010","WILKIS","RV","1059","2011","IP01","","11/09/2011","11/10/2011","-292.61","00/00/0000","0.00","0.00","USD","11/10/2011","USD","-292.61","11/09/2011","11/10/2011","1.000","30","31","001"
"91022010","91022010","BP40","01","0000007020","0000084631","","BD/0901/00000000/41928528            /0070046030","2700042790","","1100","0000000140","0003000010","WILKIS","RV","0021","2011","IP01","","11/15/2011","12/15/2011","131.25","00/00/0000","0.00","0.00","USD","11/15/2011","USD","131.25","11/15/2011","12/15/2011","0.000","30","0","001"
"91022148","91022148","BP43","01","0000007020","0000014912","","BD/0901/00000000/MBM110311           /0080985348","2700042827","","1100","0000000143","0003000010","YOKIEM","RV","1059","2011","IP01","B/L0080985348","11/14/2011","12/16/2011","1939.43","00/00/0000","0.00","0.00","USD","11/15/2011","USD","1939.43","11/14/2011","12/15/2011","1.000","30","31","001"
"91001426","91001609","BP43","11","0000007020","0000122585","","BD/0901/00004008/12226577            /0080965900","2700043184","","1100","0000000143","0003000010","TSHAW","DZ","1059","2011","IP01","","08/11/2011","08/11/2011","-19481.18","00/00/0000","0.00","0.00","USD","11/17/2011","USD","-19481.18","11/17/2011","08/11/2011","1.000","30","31","001"
"91014278","W20111115","BP41","15","0000007020","","4DB","Internal payment on account notice","2700043195","","1100","0000000141","0003000010","WOODSA","DZ","","2011","IP01","0000451200017","11/15/2011","11/15/2011","-220.06","00/00/0000","0.00","0.00","USD","11/17/2011","USD","-220.06","11/15/2011","11/15/2011","0.000","0","0","001"
"91023228","91023228","BP40","11","0000007020","0000149148","","BD/0901/00103122/                    /0060081841","2700043411","","1100","0000000140","0003000010","WILKIS","RV","1059","2011","IP01","","11/18/2011","11/18/2011","-585.22","00/00/0000","0.00","0.00","USD","11/18/2011","USD","-585.22","11/18/2011","11/18/2011","1.000","30","31","001"
"91023562","91023562","BP41","01","0000007020","0000007023","","BD/0901/00103122/24534464            /0080985759","2700043580","","1100","0000000141","0003000010","JRYAN","RV","1059","2011","IP01","B/L0080985759","11/21/2011","12/22/2011","37787.02","00/00/0000","0.00","0.00","USD","11/21/2011","USD","37787.02","11/21/2011","12/21/2011","1.000","30","31","001"
"91023581","91023581","BP41","01","0000007020","0000401853","","BD/0901/00103985/31623737            /0080985986","2700043591","","1100","0000000141","0003000010","SGRELL","RV","1059","2011","IP01","B/L0080985986","11/21/2011","12/22/2011","45053.25","00/00/0000","0.00","0.00","USD","11/21/2011","USD","45053.25","11/21/2011","12/21/2011","1.000","30","31","001"
"91023582","91023582","BP41","01","0000007020","0000018492","","BD/0901/00103985/351174              /0080985988","2700043592","","1100","0000000141","0003000010","SGRELL","RV","1059","2011","IP01","B/L0080985988","11/21/2011","12/22/2011","44077.40","00/00/0000","0.00","0.00","USD","11/21/2011","USD","44077.40","11/21/2011","12/21/2011","1.000","30","31","001"
"91023586","91023586","BP41","01","0000007020","0000401907","","BD/0901/00104513/31846433            /0080986005","2700043596","","1100","0000000141","0003000010","SGRELL","RV","1059","2011","IP01","B/L0080986005","11/21/2011","12/22/2011","44773.60","00/00/0000","0.00","0.00","USD","11/21/2011","USD","44773.60","11/21/2011","12/21/2011","1.000","30","31","001"
"91023587","91023587","BP41","01","0000007020","0000070756","","BD/0901/00104513/31732255            /0080985994","2700043597","","1100","0000000141","0003000010","SGRELL","RV","1059","2011","IP01","B/L0080985994","11/21/2011","12/22/2011","44865.04","00/00/0000","0.00","0.00","USD","11/21/2011","USD","44865.04","11/21/2011","12/21/2011","1.000","30","31","001"
"91023591","91023591","BP41","01","0000007020","0000003942","","BD/0901/00103985/34903682            /0080985993","2700043601","","1100","0000000141","0003000010","SGRELL","RV","1059","2011","IP01","B/L0080985993","11/21/2011","12/22/2011","44858.94","00/00/0000","0.00","0.00","USD","11/21/2011","USD","44858.94","11/21/2011","12/21/2011","1.000","30","31","001"
